
Subject,Item,Move,1,2,3,Configuration,s,m,l,x,,,,,
pp1013,13,6,,x,,,1,1,1,2
pp1013,13,7,,s,,,2,1,1,2
pp1013,13,8,,,m,,2,3,1,2
pp1013,13,9,,,s,,3,3,1,2
pp1013,13,10,,l,,,3,3,2,2
pp1013,13,11,s,,,,1,3,2,2
pp1013,13,12,,m,,,1,2,2,2
pp1013,13,13,,s,,,2,2,2,2

pp1013,14,Target,,,,,3,3,2,1
pp1013,14,0,,,,,2,3,2,2
pp1013,14,1,m,,,,2,1,2,2
pp1013,14,2,s,,,,1,1,2,2
pp1013,14,3,,,l,,1,1,3,2
pp1013,14,4,,s,,,2,1,3,2
pp1013,14,5,,,m,,2,3,3,2
pp1013,14,6,,,s,,3,3,3,2
pp1013,14,7,x,,,,3,3,3,1
pp1013,14,8,,s,,,2,3,3,1
pp1013,14,9,m,,,,2,1,3,1
pp1013,14,10,s,,,,1,1,3,1
pp1013,14,11,,l,,,1,1,2,1
pp1013,14,12,,s,,,2,1,2,1
pp1013,14,13,,,m,,2,3,2,1
pp1013,14,14,,,s,,3,3,2,1

pp1013,15,Target,,,,,1,1,1,1
pp1013,15,0,,,,,2,1,3,3
pp1013,15,1,s,,,,1,1,3,3
pp1013,15,2,,l,,,1,1,2,3
pp1013,15,3,,,s,,3,1,2,3
pp1013,15,4,,m,,,3,2,2,3
pp1013,15,5,,s,,,2,2,2,3
pp1013,15,6,x,,,,2,2,2,1
pp1013,15,7,s,,,,1,2,2,1
pp1013,15,8,,,m,,1,3,2,1
pp1013,15,9,,,s,,3,3,2,1
pp1013,15,10,l,,,,3,3,1,1
pp1013,15,11,,s,,,2,3,1,1
pp1013,15,12,m,,,,2,1,1,1
pp1013,15,13,s,,,,1,1,1,1

pp1013,16,Target,,,,,3,3,1,2
pp1013,16,0,,,,,1,3,1,1
pp1013,16,1,,m,,,1,2,1,1
pp1013,16,2,,s,,,2,2,1,1
pp1013,16,3,,,l,,2,2,3,1
pp1013,16,4,s,,,,1,2,3,1
pp1013,16,5,,,m,,1,3,3,1
pp1013,16,6,,,s,,3,3,3,1
pp1013,16,7,,x,,,3,3,3,2
pp1013,16,8,s,,,,1,3,3,2
pp1013,16,9,,m,,,1,2,3,2
pp1013,16,10,,s,,,2,2,3,2
pp1013,16,11,l,,,,2,2,1,2
pp1013,16,12,s,,,,1,2,1,2
pp1013,16,13,,,m,,1,3,1,2
pp1013,16,14,,,s,,3,3,1,2

pp1013,17,Target,,,,,1,1,1,1
pp1013,17,0,,,,,3,1,2,2
pp1013,17,1,s,,,,1,1,2,2
pp1013,17,2,,,l,,1,1,3,2
pp1013,17,3,,s,,,2,1,3,2
pp1013,17,4,,,m,,2,3,3,2
pp1013,17,5,,,s,,3,3,3,2
pp1013,17,6,x,,,,3,3,3,1
pp1013,17,7,s,,,,1,3,3,1
pp1013,17,8,,m,,,1,2,3,1
pp1013,17,9,,s,,,2,2,3,1
pp1013,17,10,l,,,,2,2,1,1
pp1013,17,11,,,s,,3,2,1,1
pp1013,17,12,m,,,,3,1,1,1
pp1013,17,13,s,,,,1,1,1,1

pp1013,18,Target,,,,,2,2,3,1
pp1013,18,0,,,,,3,2,3,3
pp1013,18,1,m,,,,3,1,3,3
pp1013,18,2,s,,,,1,1,3,3
pp1013,18,3,,l,,,1,1,2,3
pp1013,18,4,,,s,,3,1,2,3
pp1013,18,5,,m,,,3,2,2,3
pp1013,18,6,,s,,,2,2,2,3
pp1013,18,7,x,,,,2,2,2,1
pp1013,18,8,,,s,,3,2,2,1
pp1013,18,9,m,,,,3,1,2,1
pp1013,18,10,s,,,,1,1,2,1
pp1013,18,11,,,l,,1,1,3,1
pp1013,18,12,,,s,,3,1,3,1
pp1013,18,13,,m,,,3,2,3,1
pp1013,18,14,,s,,,2,2,3,1

pp1013,19,Target,,,,,1,1,1,1
pp1013,19,0,,,,,3,3,3,3
pp1013,19,1,,s,,,2,3,3,3
pp1013,19,2,m,,,,2,1,3,3
pp1013,19,3,s,,,,1,1,3,3
pp1013,19,4,,l,,,1,1,2,3
pp1013,19,5,,,s,,3,1,2,3
pp1013,19,6,,m,,,3,2,2,3
pp1013,19,7,,s,,,2,2,2,3
pp1013,19,8,x,,,,2,2,2,1
pp1013,19,9,s,,,,1,2,2,1
pp1013,19,10,,,m,,1,3,2,1
pp1013,19,11,,,s,,3,3,2,1
pp1013,19,12,l,,,,3,3,1,1
pp1013,19,13,,s,,,2,3,1,1
pp1013,19,14,m,,,,2,1,1,1
pp1013,19,15,s,,,,1,1,1,1

pp1013,20,Target,,,,,3,3,1,2
pp1013,20,0,,,,,3,3,1,1
pp1013,20,1,s,,,,3,2,1,1
pp1013,20,2,,m,,,2,2,1,1
pp1013,20,3,,s,,,2,2,3,1
pp1013,20,4,,,l,,1,2,3,1
pp1013,20,5,s,,,,1,3,3,1
pp1013,20,6,,,m,,1,3,3,1
pp1013,20,7,,,s,,3,3,3,1
pp1013,20,8,,x,,,3,3,3,2
pp1013,20,9,s,,,,1,3,3,2
pp1013,20,10,,m,,,1,2,3,2
pp1013,20,11,,s,,,2,2,3,2
pp1013,20,12,l,,,,2,2,1,2
pp1013,20,13,s,,,,1,2,1,2
pp1013,20,14,,,m,,1,3,1,2
pp1013,20,15,,,s,,3,3,1,2

pp1013,21,Target,,,,,1,1,1,1
pp1013,21,0,,,,,2,2,2,2
pp1013,21,1,,,s,,3,2,2,2
pp1013,21,2,m,,,,3,1,2,2
pp1013,21,3,s,,,,1,1,2,2
pp1013,21,4,,,l,,1,1,3,2
pp1013,21,5,,s,,,2,1,3,2
pp1013,21,6,,,m,,2,3,3,2
pp1013,21,7,,,s,,3,3,3,2
pp1013,21,8,x,,,,3,3,3,1
pp1013,21,9,s,,,,1,3,3,1
pp1013,21,10,,m,,,1,2,3,1
pp1013,21,11,,s,,,2,2,3,1
pp1013,21,12,l,,,,2,2,1,1
pp1013,21,13,,,s,,3,2,1,1
pp1013,21,14,m,,,,3,1,1,1
pp1013,21,15,s,,,,1,1,1,1

pp1013,22,Target,,,,,2,2,3,1
pp1013,22,0,,,,,2,2,3,3
pp1013,22,1,,,s,,3,2,3,3
pp1013,22,2,m,,,,3,1,3,3
pp1013,22,3,s,,,,1,1,3,3
pp1013,22,4,,l,,,1,1,2,3
pp1013,22,5,,,s,,3,1,2,3
pp1013,22,6,,m,,,3,2,2,3
pp1013,22,7,,s,,,2,2,2,3
pp1013,22,8,x,,,,2,2,2,1
pp1013,22,9,,,s,,3,2,2,1
pp1013,22,10,m,,,,3,1,2,1
pp1013,22,11,s,,,,1,1,2,1
pp1013,22,12,,,l,,1,1,3,1
pp1013,22,13,,,s,,3,1,3,1
pp1013,22,14,,m,,,3,2,3,1
pp1013,22,15,,s,,,2,2,3,1
Subject,Item,Move,1,2,3,Configuration,s,m,l,x,,,,,
pp1014,1,Target,,,,,2,2,2,2,,,,,
pp1014,1,0,,,,,1,1,1,2,,,,,
pp1014,1,1,,s,,,2,1,1,2,,,,,
pp1014,1,2,,,m,,2,3,1,2,,,,,
pp1014,1,3,,,s,,3,3,1,2,,,,,
pp1014,1,4,,l,,,3,3,2,2,,,,,
pp1014,1,5,s,,,,1,3,2,2,,,,,
pp1014,1,6,,m,,,1,2,2,2,,,,,
pp1014,1,7,,s,,,2,2,2,2,,,,,

pp1014,2,Target,,,,,2,3,1,1,,,,,
pp1014,2,0,,,,,3,1,2,3,,,,,
pp1014,2,1,,m,,,3,2,2,3,,,,,
pp1014,2,2,,s,,,2,2,2,3,,,,,
pp1014,2,3,x,,,,2,2,2,1,,,,,
pp1014,2,4,s,,,,1,2,2,1
pp1014,2,5,,,m,,1,3,2,1
pp1014,2,6,,,s,,3,3,2,1
pp1014,2,7,l,,,,3,3,1,1
pp1014,2,8,,s,,,2,3,1,1

pp1014,3,Target,,,,,1,1,1,1
pp1014,3,0,,,,,2,2,2,3
pp1014,3,1,x,,,,2,2,2,1
pp1014,3,2,s,,,,1,2,2,1
pp1014,3,3,,,m,,1,3,2,1
pp1014,3,4,,,s,,3,3,2,1
pp1014,3,5,l,,,,3,3,1,1
pp1014,3,6,,s,,,2,3,1,1
pp1014,3,7,m,,,,2,1,1,1
pp1014,3,8,s,,,,1,1,1,1

pp1014,4,Target,,,,,3,3,2,1
pp1014,4,0,,,,,2,1,3,3
pp1014,4,1,s,,,,1,1,3,3
pp1014,4,2,,l,,,1,1,2,3
pp1014,4,3,,,s,,3,1,2,3
pp1014,4,4,,m,,,3,2,2,3
pp1014,4,5,,s,,,2,2,2,3
pp1014,4,6,x,,,,2,2,2,1
pp1014,4,7,s,,,,1,2,2,1
pp1014,4,8,,,m,,1,3,2,1
pp1014,4,9,,,s,,3,3,2,1

pp1014,5,Target,,,,,2,2,2,2
pp1014,5,0,,,,,2,2,1,3
pp1014,5,1,,,s,,3,2,1,3
pp1014,5,2,m,,,,3,1,1,3
pp1014,5,3,s,,,,1,1,1,3
pp1014,5,4,,x,,,1,1,1,2
pp1014,5,5,,s,,,2,1,1,2
pp1014,5,6,,,m,,2,3,1,2
pp1014,5,7,,,s,,3,3,1,2
pp1014,5,8,,l,,,3,3,2,2
pp1014,5,9,s,,,,1,3,2,2
pp1014,5,10,,m,,,1,2,2,2
pp1014,5,11,,s,,,2,2,2,2

pp1014,6,Target,,,,,1,3,2,2
pp1014,6,0,,,,,1,2,3,3
pp1014,6,1,,s,,,2,2,3,3
pp1014,6,2,l,,,,2,2,1,3
pp1014,6,3,,,s,,3,2,1,3
pp1014,6,4,m,,,,3,1,1,3
pp1014,6,5,s,,,,1,1,1,3
pp1014,6,6,,x,,,1,1,1,2
pp1014,6,7,,s,,,2,1,1,2
pp1014,6,8,,,m,,2,3,1,2
pp1014,6,9,,,s,,3,3,1,2
pp1014,6,10,,l,,,3,3,2,2
pp1014,6,11,s,,,,1,3,2,2

pp1014,7,Target,,,,,2,2,2,2
pp1014,7,0,,,,,2,2,3,3
pp1014,7,1,l,,,,2,2,1,3
pp1014,7,2,,,s,,3,2,1,3
pp1014,7,3,m,,,,3,1,1,3
pp1014,7,4,s,,,,1,1,1,3
pp1014,7,5,,x,,,1,1,1,2
pp1014,7,6,,s,,,2,1,1,2
pp1014,7,7,,,m,,2,3,1,2
pp1014,7,8,,,s,,3,3,1,2
pp1014,7,9,,l,,,3,3,2,2
pp1014,7,10,s,,,,1,3,2,2
pp1014,7,11,,m,,,1,2,2,2
pp1014,7,12,,s,,,2,2,2,2

pp1014,8,Target,,,,,3,2,1,1
pp1014,8,0,,,,,3,1,2,2
pp1014,8,1,s,,,,1,1,2,2
pp1014,8,2,,,l,,1,1,3,2
pp1014,8,3,,s,,,2,1,3,2
pp1014,8,4,,,m,,2,3,3,2
pp1014,8,5,,,s,,3,3,3,2
pp1014,8,6,x,,,,3,3,3,1
pp1014,8,7,s,,,,1,3,3,1
pp1014,8,8,,m,,,1,2,3,1
pp1014,8,9,,s,,,2,2,3,1
pp1014,8,10,l,,,,2,2,1,1
pp1014,8,11,,,s,,3,2,1,1

pp1014,9,Target,,,,,1,1,1,1
pp1014,9,0,,,,,1,1,3,3
pp1014,9,1,,l,,,1,1,2,3
pp1014,9,2,,,s,,3,1,2,3
pp1014,9,3,,m,,,3,2,2,3
pp1014,9,4,,s,,,2,2,2,3
pp1014,9,5,x,,,,2,2,2,1
pp1014,9,6,s,,,,1,2,2,1
pp1014,9,7,,,m,,1,3,2,1
pp1014,9,8,,,s,,3,3,2,1
pp1014,9,9,l,,,,3,3,1,1
pp1014,9,10,,s,,,2,3,1,1
pp1014,9,11,m,,,,2,1,1,1
pp1014,9,12,s,,,,1,1,1,1

pp1014,10,Target,,,,,3,2,1,1
pp1014,10,0,,,,,3,2,2,2
pp1014,10,1,m,,,,3,1,2,2
pp1014,10,2,s,,,,1,1,2,2
pp1014,10,3,,,l,,1,1,3,2
pp1014,10,4,,s,,,2,1,3,2
pp1014,10,5,,,m,,2,3,3,2
pp1014,10,6,,,s,,3,3,3,2
pp1014,10,7,x,,,,3,3,3,1
pp1014,10,8,s,,,,1,3,3,1
pp1014,10,9,,m,,,1,2,3,1
pp1014,10,10,,s,,,2,2,3,1
pp1014,10,11,l,,,,2,2,1,1
pp1014,10,12,,,s,,3,2,1,1

pp1014,11,Target,,,,,1,1,1,1
pp1014,11,0,,,,,1,1,2,2
pp1014,11,1,,,l,,1,1,3,2
pp1014,11,2,,s,,,2,1,3,2
pp1014,11,3,,,m,,2,3,3,2
pp1014,11,4,,,s,,3,3,3,2
pp1014,11,5,x,,,,3,3,3,1
pp1014,11,6,s,,,,1,3,3,1
pp1014,11,7,,m,,,1,2,3,1
pp1014,11,8,,s,,,2,2,3,1
pp1014,11,9,l,,,,2,2,1,1
pp1014,11,10,,,s,,3,2,1,1
pp1014,11,11,m,,,,3,1,1,1
pp1014,11,12,s,,,,1,1,1,1

pp1014,12,Target,,,,,2,3,1,1
pp1014,12,0,,,,,3,3,3,3
pp1014,12,1,,s,,,2,3,3,3
pp1014,12,2,m,,,,2,1,3,3
pp1014,12,3,s,,,,1,1,3,3
pp1014,12,4,,l,,,1,1,2,3
pp1014,12,5,,,s,,3,1,2,3
pp1014,12,6,,m,,,3,2,2,3
pp1014,12,7,,s,,,2,2,2,3
pp1014,12,8,x,,,,2,2,2,1
pp1014,12,9,s,,,,1,2,2,1
pp1014,12,10,,,m,,1,3,2,1
pp1014,12,11,,,s,,3,3,2,1
pp1014,12,12,l,,,,3,3,1,1
pp1014,12,13,,s,,,2,3,1,1

pp1014,13,Target,,,,,2,2,2,2
pp1014,13,0,,,,,1,2,3,3
pp1014,13,1,,s,,,2,2,3,3
pp1014,13,2,l,,,,2,2,1,3
pp1014,13,3,,,s,,3,2,1,3
pp1014,13,4,m,,,,3,1,1,3
pp1014,13,5,s,,,,1,1,1,3
pp1014,13,6,,x,,,1,1,1,2
pp1014,13,7,,s,,,2,1,1,2
pp1014,13,8,,,m,,2,3,1,2
pp1014,13,9,,,s,,3,3,1,2
pp1014,13,10,,l,,,3,3,2,2
pp1014,13,11,s,,,,1,3,2,2
pp1014,13,12,,m,,,1,2,2,2
pp1014,13,13,,s,,,2,2,2,2

pp1014,14,Target,,,,,3,3,2,1
pp1014,14,0,,,,,2,3,2,2
pp1014,14,1,m,,,,2,1,2,2
pp1014,14,2,s,,,,1,1,2,2
pp1014,14,3,,,l,,1,1,3,2
pp1014,14,4,,s,,,2,1,3,2
pp1014,14,5,,,m,,2,3,3,2
pp1014,14,6,,,s,,3,3,3,2
pp1014,14,7,x,,,,3,3,3,1
pp1014,14,8,s,,,,1,3,3,1
pp1014,14,9,,m,,,1,2,3,1
pp1014,14,10,,,s,,3,2,3,1
pp1014,14,11,m,,,,3,1,3,1
pp1014,14,12,s,,,,1,1,3,1
pp1014,14,13,,l,,,1,1,2,1
pp1014,14,14,,s,,,2,1,2,1
pp1014,14,15,,,m,,2,3,2,1
pp1014,14,16,,,s,,3,3,2,1

pp1014,15,Target,,,,,1,1,1,1
pp1014,15,0,,,,,2,1,3,3
pp1014,15,1,s,,,,1,1,3,3
pp1014,15,2,,l,,,1,1,2,3
pp1014,15,3,,,s,,3,1,2,3
pp1014,15,4,,m,,,3,2,2,3
pp1014,15,5,,s,,,2,2,2,3
pp1014,15,6,x,,,,2,2,2,1
pp1014,15,7,s,,,,1,2,2,1
pp1014,15,8,,,m,,1,3,2,1
pp1014,15,9,,,s,,3,3,2,1
pp1014,15,10,l,,,,3,3,1,1
pp1014,15,11,,s,,,2,3,1,1
pp1014,15,12,m,,,,2,1,1,1
pp1014,15,13,s,,,,1,1,1,1

pp1014,16,Target,,,,,3,3,1,2
pp1014,16,0,,,,,1,3,1,1
pp1014,16,1,,m,,,1,2,1,1
pp1014,16,2,,s,,,2,2,1,1
pp1014,16,3,,,l,,2,2,3,1
pp1014,16,4,s,,,,1,2,3,1
pp1014,16,5,,,m,,1,3,3,1
pp1014,16,6,,,s,,3,3,3,1
pp1014,16,7,,x,,,3,3,3,2
pp1014,16,8,s,,,,1,3,3,2
pp1014,16,9,,m,,,1,2,3,2
pp1014,16,10,,s,,,2,2,3,2
pp1014,16,11,l,,,,2,2,1,2
pp1014,16,12,s,,,,1,2,1,2
pp1014,16,13,,,m,,1,3,1,2
pp1014,16,14,,,s,,3,3,1,2

pp1014,17,Target,,,,,1,1,1,1
pp1014,17,0,,,,,3,1,2,2
pp1014,17,1,s,,,,1,1,2,2
pp1014,17,2,,,l,,1,1,3,2
pp1014,17,3,,s,,,2,1,3,2
pp1014,17,4,,,m,,2,3,3,2
pp1014,17,5,,,s,,3,3,3,2
pp1014,17,6,x,,,,3,3,3,1
pp1014,17,7,s,,,,1,3,3,1
pp1014,17,8,,m,,,1,2,3,1
pp1014,17,9,,s,,,2,2,3,1
pp1014,17,10,l,,,,2,2,1,1
pp1014,17,11,,,s,,3,2,1,1
pp1014,17,12,m,,,,3,1,1,1
pp1014,17,13,s,,,,1,1,1,1

pp1014,18,Target,,,,,2,2,3,1
pp1014,18,0,,,,,3,2,3,3
pp1014,18,1,m,,,,3,1,3,3
pp1014,18,2,s,,,,1,1,3,3
pp1014,18,3,,l,,,1,1,2,3
pp1014,18,4,,,s,,3,1,2,3
pp1014,18,5,,m,,,3,2,2,3
pp1014,18,6,,s,,,2,2,2,3
pp1014,18,7,x,,,,2,2,2,1
pp1014,18,8,,,s,,3,2,2,1
pp1014,18,9,m,,,,3,1,2,1
pp1014,18,10,s,,,,1,1,2,1
pp1014,18,11,,,l,,1,1,3,1
pp1014,18,12,,,s,,3,1,3,1
pp1014,18,13,,m,,,3,2,3,1
pp1014,18,14,,s,,,2,2,3,1

pp1014,19,Target,,,,,1,1,1,1
pp1014,19,0,,,,,3,3,3,3
pp1014,19,1,,s,,,2,3,3,3
pp1014,19,2,m,,,,2,1,3,3
pp1014,19,3,s,,,,1,1,3,3
pp1014,19,4,,l,,,1,1,2,3
pp1014,19,5,,,s,,3,1,2,3
pp1014,19,6,,m,,,3,2,2,3
pp1014,19,7,,s,,,2,2,2,3
pp1014,19,8,x,,,,2,2,2,1
pp1014,19,9,s,,,,1,2,2,1
pp1014,19,10,,,m,,1,3,2,1
pp1014,19,11,,,s,,3,3,2,1
pp1014,19,12,l,,,,3,3,1,1
pp1014,19,13,,s,,,2,3,1,1
pp1014,19,14,m,,,,2,1,1,1
pp1014,19,15,s,,,,1,1,1,1

pp1014,20,Target,,,,,3,3,1,2
pp1014,20,0,,,,,3,3,1,1
pp1014,20,1,s,,,,3,2,1,1
pp1014,20,2,,m,,,2,2,1,1
pp1014,20,3,,s,,,2,2,3,1
pp1014,20,4,,,l,,1,2,3,1
pp1014,20,5,s,,,,1,3,3,1
pp1014,20,6,,,m,,1,3,3,1
pp1014,20,7,,,s,,3,3,3,1
pp1014,20,8,,x,,,3,3,3,2
pp1014,20,9,s,,,,1,3,3,2
pp1014,20,10,,m,,,1,2,3,2
pp1014,20,11,,s,,,2,2,3,2
pp1014,20,12,l,,,,2,2,1,2
pp1014,20,13,s,,,,1,2,1,2
pp1014,20,14,,,m,,1,3,1,2
pp1014,20,15,,,s,,3,3,1,2

pp1014,21,Target,,,,,1,1,1,1
pp1014,21,0,,,,,2,2,2,2
pp1014,21,1,,,s,,3,2,2,2
pp1014,21,2,m,,,,3,1,2,2
pp1014,21,3,s,,,,1,1,2,2
pp1014,21,4,,,l,,1,1,3,2
pp1014,21,5,,s,,,2,1,3,2
pp1014,21,6,,,m,,2,3,3,2
pp1014,21,7,,,s,,3,3,3,2
pp1014,21,8,x,,,,3,3,3,1
pp1014,21,9,s,,,,1,3,3,1
pp1014,21,10,,m,,,1,2,3,1
pp1014,21,11,,s,,,2,2,3,1
pp1014,21,12,l,,,,2,2,1,1
pp1014,21,13,,,s,,3,2,1,1
pp1014,21,14,m,,,,3,1,1,1
pp1014,21,15,s,,,,1,1,1,1

pp1014,22,Target,,,,,2,2,3,1
pp1014,22,0,,,,,2,2,3,3
pp1014,22,1,,,s,,3,2,3,3
pp1014,22,2,m,,,,3,1,3,3
pp1014,22,3,s,,,,1,1,3,3
pp1014,22,4,,l,,,1,1,2,3
pp1014,22,5,,,s,,3,1,2,3
pp1014,22,6,,m,,,3,2,2,3
pp1014,22,7,,s,,,2,2,2,3
pp1014,22,8,x,,,,2,2,2,1
pp1014,22,9,,,s,,3,2,2,1
pp1014,22,10,m,,,,3,1,2,1
pp1014,22,11,s,,,,1,1,2,1
pp1014,22,12,,,l,,1,1,3,1
pp1014,22,13,,,s,,3,1,3,1
pp1014,22,14,,m,,,3,2,3,1
pp1014,22,15,,s,,,2,2,3,1
Subject,Item,Move,1,2,3,Configuration,s,m,l,x,,,,,
pp1015,1,Target,,,,,2,2,2,2,,,,,
pp1015,1,0,,,,,1,1,1,2,,,,,
pp1015,1,1,,s,,,2,1,1,2,,,,,
pp1015,1,2,,,m,,2,3,1,2,,,,,
pp1015,1,3,,,s,,3,3,1,2,,,,,
pp1015,1,4,,l,,,3,3,2,2,,,,,
pp1015,1,5,s,,,,1,3,2,2,,,,,
pp1015,1,6,,m,,,1,2,2,2,,,,,
pp1015,1,7,,s,,,2,2,2,2,,,,,

pp1015,2,Target,,,,,2,3,1,1,,,,,
pp1015,2,0,,,,,3,1,2,3,,,,,
pp1015,2,1,,s,,,2,1,2,3,,,,,
pp1015,2,2,,,m,,2,3,2,3,,,,,
pp1015,2,3,,,s,,3,3,2,3,,,,,
pp1015,2,4,l,,,,3,3,1,3
pp1015,2,5,,s,,,2,3,1,3
pp1015,2,6,m,,,,2,1,1,3
pp1015,2,7,s,,,,1,1,1,3
pp1015,2,8,,x,,,1,1,1,2
pp1015,2,9,,s,,,2,1,1,2
pp1015,2,10,,,m,,2,3,1,2

pp1015,3,Target,,,,,1,1,1,1
pp1015,3,0,,,,,2,2,2,3
pp1015,3,1,x,,,,2,2,2,1
pp1015,3,2,s,,,,1,2,2,1
pp1015,3,3,,,m,,1,3,2,1
pp1015,3,4,,,s,,3,3,2,1
pp1015,3,5,l,,,,3,3,1,1
pp1015,3,6,,s,,,2,3,1,1
pp1015,3,7,m,,,,2,1,1,1
pp1015,3,8,s,,,,1,1,1,1

pp1015,4,Target,,,,,3,3,2,1
pp1015,4,0,,,,,2,1,3,3
pp1015,4,1,s,,,,1,1,3,3
pp1015,4,2,,l,,,1,1,2,3
pp1015,4,3,,s,,,2,1,2,3
pp1015,4,4,,,s,,3,1,2,3
pp1015,4,5,,m,,,3,2,2,3
pp1015,4,6,,s,,,2,2,2,3
pp1015,4,7,x,,,,2,2,2,1
pp1015,4,8,s,,,,1,2,2,1
pp1015,4,9,,,m,,1,3,2,1
pp1015,4,10,,,s,,3,3,2,1

pp1015,5,Target,,,,,2,2,2,2
pp1015,5,0,,,,,2,2,1,3
pp1015,5,1,,,s,,3,2,1,3
pp1015,5,2,m,,,,3,1,1,3
pp1015,5,3,s,,,,1,1,1,3
pp1015,5,4,,x,,,1,1,1,2
pp1015,5,5,,s,,,2,1,1,2
pp1015,5,6,,,m,,2,3,1,2
pp1015,5,7,,,s,,3,3,1,2
pp1015,5,8,,l,,,3,3,2,2
pp1015,5,9,s,,,,1,3,2,2
pp1015,5,10,,m,,,1,2,2,2
pp1015,5,11,,s,,,2,2,2,2

pp1015,6,Target,,,,,1,3,2,2
pp1015,6,0,,,,,1,2,3,3
pp1015,6,1,,,s,,3,2,3,3
pp1015,6,2,m,,,,3,1,3,3
pp1015,6,3,s,,,,1,1,3,3
pp1015,6,4,,l,,,1,1,2,3
pp1015,6,5,,s,,,2,1,2,3
pp1015,6,6,,,m,,2,3,2,3
pp1015,6,7,,,s,,3,3,2,3
pp1015,6,8,l,,,,3,3,1,3
pp1015,6,9,,s,,,2,3,1,3
pp1015,6,10,m,,,,2,1,1,3
pp1015,6,11,s,,,,1,1,1,3
pp1015,6,12,,x,,,1,1,1,2
pp1015,6,13,,,s,,3,1,1,2
pp1015,6,14,,m,,,3,2,1,2
pp1015,6,15,,s,,,2,2,1,2
pp1015,6,16,,,l,,2,2,3,2

pp1015,7,Target,,,,,2,2,2,2
pp1015,7,0,,,,,2,2,3,3
pp1015,7,1,,,,,2,2,3,3
pp1015,7,2,,,,,2,2,3,3
pp1015,7,3,,,,,2,2,3,3
pp1015,7,4,,,,,2,2,3,3
pp1015,7,5,,,,,2,2,3,3
pp1015,7,6,,,,,2,2,3,3
pp1015,7,7,,,,,2,2,3,3
pp1015,7,8,,,,,2,2,3,3
pp1015,7,9,,,,,2,2,3,3
pp1015,7,10,,,,,2,2,3,3
pp1015,7,11,,,,,2,2,3,3
pp1015,7,12,,,,,2,2,3,3

pp1015,8,Target,,,,,3,2,1,1
pp1015,8,0,,,,,3,1,2,2
pp1015,8,1,s,,,,1,1,2,2
pp1015,8,2,,,l,,1,1,3,2
pp1015,8,3,,s,,,2,1,3,2
pp1015,8,4,,,m,,2,3,3,2
pp1015,8,5,,,s,,3,3,3,2
pp1015,8,6,x,,,,3,3,3,1
pp1015,8,7,,s,,,2,3,3,1
pp1015,8,8,m,,,,2,1,3,1
pp1015,8,9,s,,,,1,1,3,1
pp1015,8,10,,l,,,1,1,2,1
pp1015,8,11,,,s,,3,1,2,1
pp1015,8,12,,s,,,2,1,2,1
pp1015,8,13,,,m,,2,3,2,1
pp1015,8,14,,,s,,3,3,2,1
pp1015,8,15,l,,,,3,3,1,1
pp1015,8,16,s,,,,1,3,1,1
pp1015,8,17,,m,,,1,2,1,1
pp1015,8,18,,s,,,2,2,1,1

pp1015,9,Target,,,,,1,1,1,1
pp1015,9,0,,,,,1,1,3,3
pp1015,9,1,,l,,,1,1,2,3
pp1015,9,2,,,s,,3,1,2,3
pp1015,9,3,,m,,,3,2,2,3
pp1015,9,4,,s,,,2,2,2,3
pp1015,9,5,x,,,,2,2,2,1
pp1015,9,6,s,,,,1,2,2,1
pp1015,9,7,,,m,,1,3,2,1
pp1015,9,8,,,s,,3,3,2,1
pp1015,9,9,l,,,,3,3,1,1
pp1015,9,10,,s,,,2,3,1,1
pp1015,9,11,m,,,,2,1,1,1
pp1015,9,12,s,,,,1,1,1,1

pp1015,10,Target,,,,,3,2,1,1
pp1015,10,0,,,,,3,2,2,2
pp1015,10,1,m,,,,3,1,2,2
pp1015,10,2,s,,,,1,1,2,2
pp1015,10,3,,,l,,1,1,3,2
pp1015,10,4,,s,,,2,1,3,2
pp1015,10,5,,,m,,2,3,3,2
pp1015,10,6,,,s,,3,3,3,2
pp1015,10,7,x,,,,3,3,3,1
pp1015,10,8,,s,,,2,3,3,1
pp1015,10,9,s,,,,1,3,3,1
pp1015,10,10,,m,,,1,2,3,1
pp1015,10,11,,s,,,2,2,3,1
pp1015,10,12,l,,,,2,2,1,1
pp1015,10,13,,,s,,3,2,1,1

pp1015,11,Target,,,,,1,1,1,1
pp1015,11,0,,,,,1,1,2,2
pp1015,11,1,,,s,,3,1,2,2
pp1015,11,2,,m,,,3,2,2,2
pp1015,11,3,s,,,,1,2,2,2
pp1015,11,4,,,m,,1,3,2,2
pp1015,11,5,,,s,,3,3,2,2
pp1015,11,6,l,,,,3,3,1,2
pp1015,11,7,s,,,,1,3,1,2
pp1015,11,8,,m,,,1,2,1,2
pp1015,11,9,,,s,,3,2,1,2
pp1015,11,10,m,,,,3,1,1,2
pp1015,11,11,s,,,,1,1,1,2
pp1015,11,12,,,x,,1,1,1,3
pp1015,11,13,,,s,,3,1,1,3
pp1015,11,14,,m,,,3,2,1,3
pp1015,11,15,,s,,,2,2,1,3
pp1015,11,16,,,l,,2,2,3,3
pp1015,11,17,s,,,,1,2,3,3

pp1015,12,Target,,,,,2,3,1,1
pp1015,12,0,,,,,3,3,3,3
